[dagrand seed=52] checked=660000 bytau=[(2, 335089), (3, 175549), (4, 85253), (5, 37627), (6, 15752), (7, 6479), (8, 2635), (9, 947), (10, 395), (11, 139), (12, 69), (13, 34), (14, 18), (15, 9), (16, 3), (17, 1), (19, 1)] t=736s
[dagrand seed=52] checked=680000 bytau=[(2, 345188), (3, 180959), (4, 87821), (5, 38747), (6, 16236), (7, 6657), (8, 2718), (9, 989), (10, 403), (11, 141), (12, 73), (13, 35), (14, 18), (15, 10), (16, 3), (17, 1), (19, 1)] t=751s
[dagrand seed=52] checked=700000 bytau=[(2, 355284), (3, 186363), (4, 90397), (5, 39889), (6, 16697), (7, 6849), (8, 2798), (9, 1013), (10, 419), (11, 146), (12, 75), (13, 37), (14, 18), (15, 10), (16, 3), (17, 1), (19, 1)] t=766s
[dagrand seed=52] checked=720000 bytau=[(2, 365467), (3, 191726), (4, 92913), (5, 41075), (6, 17148), (7, 7034), (8, 2864), (9, 1042), (10, 427), (11, 151), (12, 81), (13, 38), (14, 18), (15, 10), (16, 4), (17, 1), (19, 1)] t=781s
[dagrand seed=52] checked=740000 bytau=[(2, 375534), (3, 197112), (4, 95561), (5, 42208), (6, 17614), (7, 7215), (8, 2938), (9, 1075), (10, 430), (11, 156), (12, 82), (13, 39), (14, 20), (15, 10), (16, 4), (17, 1), (19, 1)] t=796s
[dagrand seed=52] checked=760000 bytau=[(2, 385716), (3, 202414), (4, 98149), (5, 43304), (6, 18129), (7, 7405), (8, 3023), (9, 1096), (10, 444), (11, 159), (12, 85), (13, 39), (14, 21), (15, 10), (16, 4), (17, 1), (19, 1)] t=811s
[dagrand seed=52] checked=780000 bytau=[(2, 395891), (3, 207757), (4, 100705), (5, 44437), (6, 18591), (7, 7606), (8, 3105), (9, 1127), (10, 456), (11, 160), (12, 87), (13, 40), (14, 21), (15, 10), (16, 5), (17, 1), (19, 1)] t=825s
[dagrand seed=52] checked=800000 bytau=[(2, 406110), (3, 213013), (4, 103275), (5, 45572), (6, 19085), (7, 7793), (8, 3188), (9, 1153), (10, 478), (11, 166), (12, 88), (13, 41), (14, 21), (15, 10), (16, 5), (17, 1), (19, 1)] t=840s
[dagrand seed=52] checked=820000 bytau=[(2, 416301), (3, 218297), (4, 105860), (5, 46734), (6, 19568), (7, 7968), (8, 3266), (9, 1178), (10, 489), (11, 171), (12, 89), (13, 41), (14, 21), (15, 10), (16, 5), (17, 1), (19, 1)] t=855s
[dagrand seed=52] checked=840000 bytau=[(2, 426491), (3, 223661), (4, 108441), (5, 47868), (6, 20022), (7, 8131), (8, 3338), (9, 1205), (10, 496), (11, 176), (12, 90), (13, 43), (14, 21), (15, 10), (16, 5), (17, 1), (19, 1)] t=870s
[dagrand seed=52] checked=860000 bytau=[(2, 436705), (3, 228936), (4, 111037), (5, 49013), (6, 20474), (7, 8325), (8, 3414), (9, 1232), (10, 509), (11, 181), (12, 92), (13, 44), (14, 21), (15, 10), (16, 5), (17, 1), (19, 1)] t=885s
